p_codmes,key_value,target,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,grp_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,grp_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,grp_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,grp_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,region,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,ubigeo_buro,edad,grp_riesgociiu,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m
201909.0,A33DF8316B1D018842244538AC1B8160845A180BCFC5ACA63CBFE548C498F068,0,10800.0,4,0.0,0.3,0.3,6766.667,29500.0,40600.0,0.0,0.094,9833.333,0.188,0.0,3,0.0,2,6,1,0.0,3528.0,0.0,0.0,0,0,0,0,0,2,1,6,6,4,7,1.167,1,0,5,6,3,5.0,1.0,0.6373115040950815,8.0,3.0,6.0,6.0,4,36.0,6.0,1.0,0.0,5.0,6,3,5,1.0,2536.0,1.0,6,0.0,0.0,0.0,6.0,18.0,3.0,3.0,5.0,11,28.0,1,0.0,0.0,15.773,0.0,24.0,12.0,-857.57,0.0,2.0,0.0,1.0,-0.004,0.135,0.0,0.0,0.94281,0.0,0.0,0.148,0.94281,0.0,2.0,3.0,0.0,0.0
201911.0,6157DD8DBDE7A05D58898A9C149B5308FF0E33125194D4FE5F9EFEA1F6ED3E45,0,8500.0,3,0.0,0.0,0.0,3400.0,10200.0,17000.0,0.0,0.0,3400.0,0.0,0.0,3,0.0,2,6,1,0.0,920.132,0.0,0.0,1,0,1,0,0,1,0,2,6,2,2,1.0,0,0,0,0,0,0.0,0.0,0.5072277672463191,6.0,0.0,5.0,6.0,3,27.0,5.4,1.0,0.0,1.0,6,2,1,1.0,2000.0,1.0,6,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,11,34.0,0,0.0,1.0,0.0,0.0,24.0,12.0,-43.41,0.0,1.0,0.0,1.0,0.004,0.031,0.0,0.0,0.0,0.0,0.0,0.049,0.37268,-252.642,1.0,1.0,0.0,0.0
201910.0,0BE01F10A37C5F4DE3902BA824FA80161D0936B2DF80E580E81B72CDBAC5F7EF,0,2400.0,3,0.0,0.496,0.403,6380.255,22600.0,38281.53,0.0,0.39,7533.333,0.346,0.838,3,0.0,3,6,1,0.0,3413.098,3206.63,3206.63,1,1,1,1,1,2,0,5,5,3,6,1.2,1,0,4,5,3,4.0,1.0,0.5959030762013975,11.0,7.0,6.0,6.0,4,55.0,9.167,2.0,0.0,5.0,6,3,6,1.2,2695.0,1.0,3,0.0,0.0,0.0,6.0,31.0,4.0,4.0,5.0,3,41.0,0,0.0,0.0,0.0,0.0,24.0,12.0,-3688.49,1.0,0.0,0.0,2.0,-0.007,0.264,0.0,0.0,0.0,0.023,0.0,0.185,0.0,0.0,3.0,3.0,0.0,0.0
201910.0,93298545316AD1C721CBF33F3D83DD5B3592E3D27789FF44E4F3284608DAD37B,0,9700.0,4,0.0,0.145,0.145,3000.0,6000.0,6000.0,0.0,0.072,3000.0,0.086,0.055,3,0.0,3,6,1,0.0,668.503,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2219550977311993,2.0,0.0,4.0,6.0,3,7.0,1.75,0.0,0.0,0.0,0,0,0,0.0,2415.0,1.0,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6,56.0,2,0.0,0.0,75.507,0.0,24.0,12.0,-600.83,0.0,1.0,0.0,1.0,-0.008,0.083,0.0,0.0,0.4714,0.0,0.0,0.031,0.4714,0.0,2.333,2.0,0.0,0.0
201911.0,1196F845CE55AF1AFF182B4ECB0CEF92030F501F4A36647A1638436D29F87741,0,29500.0,8,51475.753,0.428,0.051,39098.472,123476.6,234590.83,-0.023,0.131,41158.867,0.049,1.065,8,1.025,7,18,3,50317.7,83621.958,0.0,0.0,1,0,1,0,0,1,0,5,6,3,5,1.0,1,0,4,6,3,4.0,1.0,0.5269767695227388,9.0,2.0,6.0,6.0,4,32.0,5.333,1.0,0.0,4.0,6,3,4,1.0,7151.0,1.0,3,0.0,0.0,0.0,6.0,27.0,1.0,1.0,5.0,6,47.0,4,1.0,1.0,0.048,0.0,24.0,12.0,-4954.26,0.0,1.0,5.0,2.0,-0.006,0.194,944.05324,1.167,0.0,0.0,0.0,0.185,0.5,-1101.801,3.667,4.0,-1859.81,0.0
201910.0,4753B14A8087387D1326346F4A9F8EE8D92948B5D51DF876C9D397C2D3D05CA8,1,13400.0,6,0.0,0.567,0.251,57774.275,234899.65,346645.65,0.0,0.327,78299.883,0.229,1.116,6,0.0,6,6,1,0.0,24075.158,4397.06,4397.06,1,1,1,1,1,1,0,4,4,1,4,1.0,1,0,2,2,1,2.0,1.0,0.6492433855275711,9.0,4.0,6.0,6.0,4,38.0,6.333,1.0,0.0,2.0,2,1,2,1.0,5073.0,1.0,6,0.0,0.0,0.0,6.0,24.0,2.0,2.0,5.0,11,33.0,3,0.0,0.0,0.0,0.0,24.0,12.0,-4370.11,2.0,0.0,0.0,2.0,-0.012,0.39,0.0,0.0,0.0,0.02,0.0,0.399,0.0,0.0,3.667,4.0,0.0,0.0
201911.0,503CF8ECB5AD12A33A0DD8FC4406D17383AACE0ED344442E6F0C59B950DBD867,0,60000.0,6,8420.897,0.007,0.007,53610.97,127800.0,321665.82,-0.025,0.001,42600.0,0.002,0.0,4,1.057,4,18,3,8277.87,56948.355,0.0,0.0,1,0,1,0,0,2,0,4,6,3,5,1.25,1,0,1,6,2,1.0,1.0,0.6243120699028555,10.0,2.0,6.0,6.0,4,36.0,6.0,1.0,0.0,1.0,6,2,1,1.0,13493.0,1.0,3,0.0,0.0,0.0,6.0,16.0,3.0,3.0,5.0,6,48.0,2,0.0,1.0,56.082,0.0,24.0,12.0,-15598.03,1.0,1.0,4.0,2.0,-0.026,0.054,101.13513,0.0,0.4714,0.0,0.0,0.014,0.37268,-4726.615,3.0,3.0,-3979.974,0.0
201909.0,F30B33EF7BA2DFBB4BA6BA15AE953FDF7E3E8EF15CA955B876F637F986241448,0,43000.0,2,0.0,0.019,0.019,28600.0,85800.0,171600.0,0.0,0.013,28600.0,0.015,0.688,2,0.0,2,6,1,0.0,912.978,0.0,0.0,0,0,0,0,0,2,0,5,6,3,7,1.4,1,0,3,6,2,3.0,1.0,0.6322052064604544,11.0,7.0,6.0,6.0,4,54.0,9.0,1.0,0.0,4.0,6,3,4,1.0,7157.0,1.0,3,0.0,0.0,0.0,6.0,34.0,5.0,5.0,5.0,1,31.0,0,0.0,0.0,0.0,0.0,24.0,12.0,-2063.98,0.0,1.0,0.0,1.0,-0.002,0.016,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,2.0,2.0,0.0,0.0
201910.0,B6D1BCCA2B0654442988EF9C189BA69ED437770056A807A56D1D09DCB88D02D2,0,28000.0,6,3813.38,0.462,0.462,11166.667,38700.0,67000.0,0.0,0.242,12900.0,0.41,0.944,6,0.0,6,10,1,0.0,12252.495,1961.88,1961.88,1,1,1,1,1,2,0,4,6,3,5,1.25,2,0,3,6,2,4.0,1.333,0.5997138891304029,7.0,2.0,6.0,6.0,4,25.0,4.167,2.0,0.0,3.0,6,2,4,1.333,5702.0,1.0,3,0.0,0.0,0.0,6.0,20.0,3.0,3.0,5.0,2,54.0,3,0.0,1.0,2.836,0.0,24.0,12.0,-5083.65,0.0,1.0,4.0,4.0,0.006,0.313,0.0,0.0,0.0,0.0,0.0,0.29,0.0,-200.773,5.667,6.0,-245.884,0.0
201910.0,80D1A8B2D33DBA5060EC2005FAE7AD2B41455E4E30E72B9491892B59FA5D68A9,0,22300.0,1,0.0,0.0,0.0,2400.0,7200.0,14400.0,0.0,0.0,2400.0,0.0,0.0,1,0.0,1,6,1,0.0,0.0,0.0,0.0,0,0,0,0,0,3,1,6,6,4,9,1.5,2,0,3,6,2,4.0,1.333,0.2804627889285941,7.0,4.0,6.0,6.0,4,32.0,5.333,2.0,0.0,5.0,6,3,6,1.2,4832.0,1.0,0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,5.0,9,43.0,4,0.0,0.0,0.0,19.74,24.0,12.0,-224.2,0.0,1.0,0.0,4.0,-0.007,0.03,0.0,0.0,0.4714,0.0,0.0,0.0,0.68718,0.0,2.0,2.0,0.0,0.0
201909.0,67C451792C5858673D2A7627185A327C7D13F56FE84E9F8609B4F22BE9C9C6E1,0,8000.0,4,23089.07,0.0,0.0,4866.667,15000.0,29200.0,-0.025,0.0,5000.0,0.0,0.0,4,0.994,4,12,2,22530.78,23160.504,0.0,0.0,0,0,0,0,0,2,0,2,6,2,3,1.5,1,0,2,6,2,2.0,1.0,0.3304322753454236,6.0,2.0,6.0,6.0,4,22.0,3.667,1.0,0.0,2.0,6,2,2,1.0,2985.0,1.0,4,0.0,0.0,0.0,6.0,12.0,2.0,2.0,5.0,9,38.0,1,0.0,1.0,89.666,0.0,24.0,12.0,-6604.64,1.0,0.0,4.0,2.0,-0.018,0.036,789.1363,0.0,0.0,0.655,0.0,0.034,0.0,769.476,2.0,2.0,-515.8,0.0
201910.0,4DAD739DE660F206CE7DA304EEBB53D1EF9C69F2C0D02A631F42D88F23B0D0AC,0,26300.0,5,0.0,0.007,0.007,37300.0,111900.0,223800.0,0.0,0.002,37300.0,0.004,0.0,5,0.0,5,6,1,0.0,666.945,0.0,0.0,1,0,1,0,0,2,1,6,6,4,7,1.167,2,0,3,6,2,4.0,1.333,0.5816677550180483,11.0,5.0,6.0,6.0,4,47.0,7.833,2.0,0.0,3.0,6,2,4,1.333,8142.0,1.0,3,0.0,0.0,0.0,6.0,23.0,2.0,2.0,5.0,4,41.0,4,0.0,0.0,0.0,0.0,24.0,12.0,-2879.27,0.0,1.0,0.0,1.0,0.002,0.036,0.0,0.0,0.0,0.0,0.0,0.032,0.5,0.0,1.667,2.0,0.0,0.0
201911.0,169D945ACA7CAA742DCB7B79B7F65BA26DE73DE3C711F863FE8F5EED994647A3,0,19700.0,4,0.0,0.059,0.059,10700.0,32100.0,42800.0,0.0,0.01,10700.0,0.02,0.0,4,0.0,3,6,1,0.0,445.85,0.0,0.0,1,0,1,0,0,1,0,2,6,2,2,1.0,0,0,0,0,0,0.0,0.0,0.3455917441164398,5.0,3.0,6.0,6.0,4,25.0,4.167,0.0,0.0,0.0,0,0,0,0.0,3058.0,1.0,2,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,0,57.0,3,0.0,0.0,0.0,0.0,24.0,2.0,-195.55,0.0,0.0,0.0,1.0,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.014,0.4714,0.0,0.667,1.0,0.0,0.0
201910.0,5C46D01879F9C9B21F41A99D19C143DE1F4FFBDAB292DD6F6C3FCA811C907E82,0,30000.0,2,0.0,0.0,0.0,85086.063,249984.38,510516.38,0.0,0.0,83328.127,0.0,0.0,2,0.0,2,6,1,0.0,4729.105,0.0,0.0,0,0,0,0,0,2,0,2,6,2,3,1.5,1,0,1,6,2,1.0,1.0,0.3461679090309204,8.0,2.0,6.0,6.0,4,29.0,4.833,1.0,0.0,1.0,6,2,1,1.0,10522.0,1.0,4,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,9,37.0,3,0.0,0.0,1.819,63.811,24.0,12.0,-5651.29,0.0,0.0,0.0,4.0,0.021,0.302,0.0,0.0,0.4714,0.0,0.0,0.269,0.4714,0.0,1.333,1.0,0.0,0.0
201910.0,7F3D9E72FAE530243E4D2BFFB8ABB5F52CBEBF7FAD1811B584F467DADF06521F,0,22300.0,3,0.0,0.097,0.097,35500.0,106500.0,213000.0,0.0,0.063,35500.0,0.06,1.796,3,0.0,3,6,1,0.0,4242.271,2575.39,2575.39,1,1,1,1,1,2,0,5,6,3,7,1.4,2,0,4,6,3,5.0,1.25,0.486325041735587,6.0,3.0,6.0,6.0,4,30.0,5.0,2.0,0.0,5.0,6,3,6,1.2,4832.0,1.0,3,0.0,0.0,0.0,6.0,16.0,1.0,1.0,5.0,2,44.0,4,0.0,0.0,0.0,0.0,24.0,12.0,-2341.91,0.0,0.0,0.0,4.0,-0.004,0.039,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,3.333,3.0,0.0,0.0
201909.0,6B3A25B01CEAD9143BFECDAE13E9DF923BCA819C4E9EB82BA30EC7FF20B3D92C,0,27200.0,4,350.0,0.0,0.0,21793.508,61087.8,130761.05,0.0,0.0,20362.6,0.0,0.0,3,0.0,3,9,2,350.0,546.214,0.0,0.0,0,0,0,0,0,2,0,5,6,3,6,1.2,1,0,5,6,3,5.0,1.0,0.5014729404219648,10.0,6.0,6.0,6.0,4,46.0,7.667,1.0,1.0,6.0,6,4,6,1.0,4921.0,1.0,1,0.0,0.0,0.0,6.0,23.0,2.0,2.0,5.0,8,35.0,5,0.0,1.0,17.352,20.434,24.0,12.0,-1093.78,0.0,1.0,2.0,4.0,-0.026,0.012,0.0,0.0,0.4714,0.0,0.0,0.0,0.89753,-53.52,1.0,1.0,3.185,0.0
201909.0,6686AC691091C1906C6DDAE1B51C72F35A90C9F9333332C118BA3579B2AEFA7D,0,30000.0,3,0.0,0.937,0.912,46736.612,138693.28,280419.67,0.0,0.486,46231.093,0.352,2.692,3,0.0,3,12,2,0.0,35452.959,0.0,0.0,0,0,0,0,0,1,0,1,6,2,1,1.0,1,0,1,6,2,1.0,1.0,0.1956625564392091,5.0,2.0,6.0,6.0,4,16.0,2.667,1.0,0.0,1.0,6,2,1,1.0,12626.0,1.0,4,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,9,38.0,1,0.0,0.0,0.0,0.0,24.0,12.0,-46083.19,2.0,1.0,5.0,2.0,0.035,0.318,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,2.0,2.0,0.0,0.0
201910.0,17D01E214FDCF5F0FD2AFD79CAC70A0CB9B95B852468108B5C458D8BCBDB5059,0,17500.0,2,9706.487,0.0,0.0,10900.0,32700.0,65400.0,-0.036,0.0,10900.0,0.0,0.0,2,1.0,1,10,2,9382.09,9779.865,0.0,0.0,0,0,0,0,0,2,1,6,6,4,7,1.167,2,1,6,6,4,7.0,1.167,0.4039819498594386,10.0,6.0,6.0,6.0,4,47.0,7.833,2.0,1.0,6.0,6,4,7,1.167,3857.0,1.0,6,0.0,0.0,0.0,6.0,26.0,1.0,1.0,5.0,11,30.0,4,0.0,1.0,0.0,0.0,24.0,12.0,-6571.39,0.0,1.0,2.0,2.0,-0.03,0.018,253.20417,0.0,0.0,0.0,0.0,0.0,0.4714,-211.636,1.333,1.0,-211.636,0.0
201911.0,A9DB8CB921FC8F8CBBF3D5200AA15974481B58C52BDE279CD27C361C50BFC58C,0,17400.0,2,0.0,0.265,0.256,6180.0,21900.0,30900.0,0.0,0.183,7300.0,0.168,1.28,2,0.0,1,6,1,0.0,1293.593,0.0,0.0,0,0,0,0,0,2,0,4,6,3,5,1.25,2,0,3,6,2,4.0,1.333,0.5497743212598876,6.0,4.0,6.0,6.0,4,28.0,4.667,2.0,0.0,3.0,6,2,4,1.333,3758.0,1.0,3,0.0,0.0,0.0,6.0,19.0,1.0,1.0,5.0,3,24.0,5,0.0,0.0,0.0,0.0,18.0,12.0,-1530.52,0.0,1.0,0.0,2.0,-0.044,0.094,0.0,0.0,0.0,0.0,0.0,0.126,0.37268,0.0,1.0,1.0,0.0,0.0
201910.0,C8440B6AFF25EC3C56BB66A2EACB813AF67924A6A2EBB7DAC27B0B9C71B39408,0,19100.0,3,0.0,0.612,0.25,1000.0,3000.0,6000.0,0.0,0.28,1000.0,0.143,0.956,3,0.0,2,6,1,0.0,759.468,342.27,342.27,0,1,0,1,1,3,1,6,6,4,12,2.0,2,1,6,6,4,7.0,1.167,0.4281535861886639,8.0,5.0,6.0,6.0,4,39.0,6.5,2.0,1.0,6.0,6,4,7,1.167,2984.0,1.0,0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,5.0,3,27.0,5,0.0,0.0,0.0,0.0,17.0,12.0,-1114.76,0.0,1.0,0.0,2.0,-0.027,0.114,0.0,0.0,0.0,0.0,0.0,0.07,0.5,0.0,1.333,1.0,0.0,0.0
201909.0,2452FD74A3D1748215C77D122E552EE14A77536F56D273371E887DD785EA01B1,0,29900.0,2,4220.1,0.189,0.189,28266.667,95400.0,169600.0,0.0,0.101,31800.0,0.101,0.0,2,0.0,1,9,1,0.0,1871.86,0.0,0.0,0,0,0,0,0,2,0,5,6,3,7,1.4,1,0,2,5,2,2.0,1.0,0.5044195445083701,6.0,4.0,6.0,6.0,4,32.0,5.333,1.0,0.0,2.0,5,2,2,1.0,22334.0,1.0,3,0.0,0.0,0.0,6.0,21.0,4.0,4.0,5.0,3,45.0,3,0.0,1.0,0.0,0.0,24.0,12.0,-8373.13,0.0,1.0,3.0,2.0,-0.09,0.027,0.0,0.0,0.4714,0.0,0.0,0.07,0.4714,-429.543,1.667,2.0,-429.543,0.0
201909.0,FDFC408510F3C02401994CBD12AD691874213EC46E1841BAE98571E9B60A913A,0,17400.0,4,46493.757,0.051,0.051,38968.813,106074.87,233812.88,-0.014,0.008,35358.29,0.017,0.0,3,0.994,3,12,2,46043.27,31256.31,0.0,0.0,0,0,0,0,0,2,0,4,6,3,5,1.25,1,0,3,6,2,3.0,1.0,0.655832876020251,10.0,2.0,6.0,6.0,4,37.0,6.167,1.0,0.0,3.0,6,2,3,1.0,5468.0,1.0,4,0.0,0.0,0.0,6.0,10.0,1.0,1.0,5.0,9,30.0,5,0.0,1.0,0.0,0.0,24.0,12.0,-8759.41,1.0,1.0,3.0,2.0,-0.014,0.008,318.54218,0.0,0.8165,0.0,0.0,0.011,0.68718,-810.749,1.667,2.0,-253.918,0.0
201911.0,7D70E7C58DC14C594BF9D684497705304F715F00D40AF6FCCB7E042CAA04735B,0,15200.0,2,0.0,0.953,0.953,7950.0,32100.0,47700.0,0.0,0.678,10700.0,0.658,1.211,2,0.0,2,6,1,0.0,472.944,762.5,762.5,1,1,1,1,1,2,0,5,6,3,6,1.2,2,0,5,6,3,6.0,1.2,0.4020142762130306,4.0,3.0,6.0,6.0,4,21.0,3.5,2.0,0.0,5.0,6,3,6,1.2,2968.0,1.0,3,0.0,0.0,0.0,6.0,15.0,2.0,2.0,5.0,6,43.0,3,0.0,0.0,0.0,0.0,14.0,12.0,-1171.85,0.0,1.0,0.0,2.0,0.001,0.096,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,2.0,2.0,0.0,0.0
201911.0,91EB9F96CE8F02945D9AA50EDBAE3BC11CE0D30A508F49A82CA0D2888088F5DE,0,30000.0,2,0.0,0.0,0.0,7270.39,17214.53,43622.34,0.0,0.0,5738.177,0.0,0.0,2,0.0,2,6,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,4,5,3,6,1.5,1,0,2,5,2,2.0,1.0,0.5709000747408435,7.0,3.0,6.0,6.0,4,31.0,5.167,1.0,0.0,2.0,5,2,2,1.0,3110.0,1.0,3,0.0,0.0,0.0,6.0,23.0,3.0,3.0,5.0,4,41.0,5,0.0,0.0,0.0,0.0,24.0,12.0,-7066.39,0.0,0.0,0.0,4.0,0.012,0.227,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,2.0,2.0,0.0,0.0
201910.0,4301D3FABDC2CA09FA3985C732745BBF35CB77B5648B450029A005ED5F99A59D,0,300.0,6,12483.1,0.586,0.324,16583.333,65900.0,99500.0,-0.032,0.378,21966.667,0.279,0.605,5,0.0,5,8,2,12279.08,9441.067,4501.93,4501.93,1,1,0,1,1,2,1,6,6,4,7,1.167,1,0,5,5,3,5.0,1.0,0.5636894695114095,9.0,5.0,6.0,6.0,4,41.0,6.833,1.0,0.0,5.0,5,3,5,1.0,3758.0,1.0,3,0.0,0.0,0.0,6.0,22.0,2.0,2.0,5.0,2,31.0,4,0.0,1.0,0.0,0.0,24.0,12.0,-4031.91,1.0,0.0,1.0,2.0,-0.009,0.156,204.02,0.0,0.0,0.15,0.0,0.1,0.0,0.0,3.667,3.0,0.0,0.0
201909.0,F63E989B06EAD60B00DDA4626B4895E104DA30D8C3BC1876B65EC267671E5D98,0,20400.0,5,0.0,0.028,0.0,7866.667,28800.0,47200.0,0.0,0.008,9600.0,0.0,0.0,5,0.0,5,6,1,0.0,1099.328,0.0,0.0,0,0,0,0,0,2,0,4,6,3,5,1.25,1,0,2,6,2,2.0,1.0,0.4483655626561075,7.0,4.0,6.0,6.0,4,30.0,5.0,1.0,1.0,6.0,6,4,6,1.0,4503.0,1.0,3,0.0,0.0,0.0,6.0,18.0,1.0,1.0,5.0,3,52.0,1,0.0,0.0,41.339,0.0,24.0,12.0,-619.23,0.0,1.0,0.0,1.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0
201910.0,8EA8046A248F5AD33B544071D9D96C03BF827266654FC187883ACEA8B09FC44C,0,10800.0,4,1819.607,0.0,0.0,11837.053,37336.75,71022.32,-0.243,0.0,12445.583,0.0,0.0,4,0.98,4,12,2,1378.39,3694.922,0.0,0.0,1,0,1,0,0,2,0,4,6,3,6,1.5,2,0,4,6,3,5.0,1.25,0.4712434959500413,7.0,4.0,6.0,6.0,4,27.0,4.5,2.0,1.0,6.0,6,4,7,1.167,2511.0,1.0,3,0.0,0.0,0.0,6.0,16.0,2.0,2.0,5.0,6,54.0,1,0.0,1.0,0.0,0.0,24.0,12.0,-90.88,0.0,0.0,5.0,2.0,-0.002,0.012,359.5423,0.0,0.0,0.0,0.0,0.01,0.0,-409.945,2.0,2.0,-430.101,0.0
201911.0,D54ACB04036C7C44D3D142B1FD15C245988B47157A8E46A48F934DBF33ACD0F2,0,22100.0,4,0.0,0.375,0.375,71103.015,170500.0,426618.09,0.0,0.187,56833.333,0.28,0.272,4,0.0,4,6,1,0.0,30748.541,11098.89,11098.89,1,1,1,1,1,2,0,2,5,2,3,1.5,2,0,2,5,2,3.0,1.5,0.6270327152252049,9.0,4.0,6.0,6.0,4,34.0,5.667,2.0,0.0,2.0,5,2,3,1.5,8456.0,1.0,3,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,5,52.0,5,0.0,1.0,0.0,0.0,24.0,12.0,-26727.13,2.0,0.0,0.0,2.0,0.013,0.303,0.0,0.0,0.0,0.087,0.0,0.314,0.37268,0.0,3.333,3.0,0.0,0.0
201910.0,70D0859BC52C32668D0643B6CC4DEDC915AAC433E5D1887DEE220C58AD7D9442,0,23600.0,5,0.0,0.691,0.691,19033.582,55700.0,114201.49,0.0,0.502,18566.667,0.571,1.339,5,0.0,5,12,2,0.0,47238.42,19318.55,19318.55,1,1,0,1,1,2,0,2,6,2,3,1.5,2,0,2,6,2,3.0,1.5,0.6683251858900253,8.0,3.0,6.0,6.0,4,30.0,5.0,2.0,0.0,2.0,6,2,3,1.5,5483.0,1.0,3,0.0,0.0,0.0,6.0,13.0,1.0,1.0,5.0,3,36.0,5,0.0,1.0,4.057,0.0,24.0,12.0,-1890.38,0.0,1.0,4.0,4.0,0.015,0.446,0.0,0.0,0.4714,0.0,0.0,0.502,0.37268,0.0,4.333,4.0,0.0,0.0
201910.0,D60446444F92B7E03A4E97440C8865E55400AC0F50C334624179DA329325EA35,0,58900.0,2,0.0,0.004,0.0,71966.667,284200.0,431800.0,0.0,0.001,94733.333,0.0,0.0,2,0.0,2,6,1,0.0,128.038,0.0,0.0,0,0,0,0,0,2,0,5,6,3,6,1.2,1,0,2,6,2,2.0,1.0,0.5715569913018881,10.0,4.0,6.0,6.0,4,44.0,7.333,1.0,0.0,2.0,6,2,2,1.0,18590.0,1.0,3,0.0,0.0,0.0,6.0,24.0,0.0,0.0,5.0,3,51.0,2,0.0,0.0,0.0,0.0,24.0,12.0,-4804.36,0.0,1.0,0.0,1.0,-0.002,0.007,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.667,1.0,0.0,0.0
201911.0,784EBF8D154E39EA4D98B402E1587030D9318774E3678011BC396ECD089B8C3A,0,8600.0,6,11770.663,0.325,0.199,43848.243,128133.28,263089.46,-0.036,0.198,42711.093,0.187,0.973,6,1.003,5,10,2,11343.72,11126.052,2938.12,2938.12,1,1,1,1,1,2,0,4,6,3,6,1.5,2,0,3,6,2,4.0,1.333,0.6083388015931454,7.0,3.0,6.0,6.0,4,28.0,4.667,2.0,0.0,3.0,6,2,4,1.333,6198.0,1.0,3,0.0,0.0,0.0,6.0,17.0,2.0,2.0,5.0,1,65.0,2,0.0,1.0,0.0,0.0,24.0,12.0,-1318.7,0.0,0.0,3.0,2.0,0.001,0.394,347.46571,0.0,0.0,0.0,0.0,0.381,0.0,1239.564,5.0,5.0,-419.021,0.0
201909.0,FF608B5CDB61C9D909DB07210BB2A09D99504421563836E1A1CF59FD5EFB128D,0,41200.0,3,37998.763,0.0,0.0,15770.708,47011.15,94624.25,-0.02,0.0,15670.383,0.0,0.0,3,1.054,3,12,2,33980.45,39534.757,0.0,0.0,1,0,1,0,0,1,0,4,6,3,4,1.0,1,0,3,6,2,3.0,1.0,0.2469036792217865,8.0,5.0,6.0,6.0,4,38.0,6.333,1.0,0.0,4.0,6,3,4,1.0,4193.0,1.0,3,0.0,0.0,0.0,6.0,22.0,0.0,0.0,5.0,4,50.0,1,0.0,1.0,0.0,0.0,24.0,12.0,-14660.15,0.0,0.0,4.0,2.0,-0.009,0.074,5200.45009,0.0,0.0,0.0,0.0,0.044,0.0,-351.133,2.0,2.0,-387.387,0.0
